Ragione Sociale;Data contabile;Data valuta;Banca;Rapporto;Importo;Divisa;Descrizione;Categoria/sottocategoria;Hashtag
CERALDI GROUP S.R.L.;06/10/2025;06/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;191,4;EUR;INCAS. TRAMITE P.O.S - NUMIA-PGBNT DEL 03/10/25 PDV 3757283/00012 CERALDI CAFFE' NA;Ricavi - Incasso tramite POS;
CERALDI GROUP S.R.L.;06/10/2025;06/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;-1075;EUR;VOSTRA DISPOSIZIONE - VS.DISP. RIF. MB0B50555784/90503568 FAVORE Vespa Vincenzo - ADD.TOT - Vespa saldo stip 2025;Risorse Umane - Salari e stipendi;
CERALDI GROUP S.R.L.;06/10/2025;06/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;3;EUR;INC.POS CARTE CREDIT - NUMIA-AMEX DEL 05/10/25 PDV 3757283/00012 CERALDI CAFFE' NA;Ricavi - Incasso tramite POS-Carte di credito;
CERALDI GROUP S.R.L.;07/10/2025;07/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;342,3;EUR;INC.POS CARTE CREDIT - NUMIA-INTER DEL 06/10/25 PDV 3757283/00011 CERALDI CAFFE NA;Ricavi - Incasso tramite POS-Carte di credito;
CERALDI GROUP S.R.L.;07/10/2025;07/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;2;EUR;INC.POS CARTE CREDIT - NUMIA-AMEX DEL 06/10/25 PDV 3757283/00012 CERALDI CAFFE' NA;Ricavi - Incasso tramite POS-Carte di credito;
CERALDI GROUP S.R.L.;07/10/2025;07/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;50,5;EUR;INC.POS CARTE CREDIT - NUMIA-AMEX DEL 06/10/25 PDV 3757283/00011 CERALDI CAFFE NA;Ricavi - Incasso tramite POS-Carte di credito;
CERALDI GROUP S.R.L.;07/10/2025;07/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;262,3;EUR;INCAS. TRAMITE P.O.S - NUMIA-PGBNT DEL 06/10/25 PDV 3757283/00012 CERALDI CAFFE' NA;Ricavi - Incasso tramite POS;
CERALDI GROUP S.R.L.;07/10/2025;07/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;1383,2;EUR;INC.POS CARTE CREDIT - NUMIA-INTER DEL 06/10/25 PDV 3757283/00012 CERALDI CAFFE' NA;Ricavi - Incasso tramite POS-Carte di credito;
CERALDI GROUP S.R.L.;07/10/2025;03/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;-771,5;EUR;PRELIEVO ASSEGNO - DM 03069 CRA: 01779597773604 NUM: 0208770356;Fornitori - Generico;
CERALDI GROUP S.R.L.;07/10/2025;07/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;17,5;EUR;INCAS. TRAMITE P.O.S - NUMIA-PGBNT DEL 06/10/25 PDV 3757283/00011 CERALDI CAFFE NA;Ricavi - Incasso tramite POS;
CERALDI GROUP S.R.L.;08/10/2025;08/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;1277,7;EUR;INC.POS CARTE CREDIT - NUMIA-INTER DEL 07/10/25 PDV 3757283/00012 CERALDI CAFFE' NA;Ricavi - Incasso tramite POS-Carte di credito;
CERALDI GROUP S.R.L.;08/10/2025;08/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;134;EUR;INCAS. TRAMITE P.O.S - NUMIA-PGBNT DEL 07/10/25 PDV 3757283/00012 CERALDI CAFFE' NA;Ricavi - Incasso tramite POS;
CERALDI GROUP S.R.L.;08/10/2025;08/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;-364,29;EUR;ADDEBITO DIRETTO SDD - SDD CORE: 49RJ2252ASLM4 PayPal Europe S.a.r.l. et Cie S.C.A;Utenze - Acqua, luce e gas;
CERALDI GROUP S.R.L.;08/10/2025;08/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;14;EUR;INC.POS CARTE CREDIT - NUMIA-AMEX DEL 07/10/25 PDV 3757283/00011 CERALDI CAFFE NA;Ricavi - Incasso tramite POS-Carte di credito;
CERALDI GROUP S.R.L.;08/10/2025;08/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;-1;EUR;COMMISSIONI - Comm.sdd: 49RJ2252ASLM4;Operazioni Finanziarie - Commissioni;
CERALDI GROUP S.R.L.;08/10/2025;07/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;-3533,42;EUR;PRELIEVO ASSEGNO - DM 02008 CRA: 25280800165211 NUM: 0208770355;Fornitori - Generico;
CERALDI GROUP S.R.L.;08/10/2025;08/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;-350,14;EUR;VOSTRA DISPOSIZIONE - VS.DISP. RIF. MBVT22485482/00420136 FAVORE Microtecnica SRL NOTPROVIDE - per Verifica periodica + Nuovo DGFE su misuratore 99MEY026532;Altre spese - Generico;
CERALDI GROUP S.R.L.;08/10/2025;06/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;-604;EUR;PRELIEVO ASSEGNO - DM 06230 CRA: 52801821094403 NUM: 0208770354;Fornitori - Generico;
CERALDI GROUP S.R.L.;08/10/2025;08/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;-0,75;EUR;COMM.SU BONIFICI - RIF.MBVT22485482 COMM. BON. TELEMATICO;Operazioni Finanziarie - Commissioni;
CERALDI GROUP S.R.L.;08/10/2025;07/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;-1001,22;EUR;PRELIEVO ASSEGNO - DM 02008 CRA: 25280800165312 NUM: 0208770359;Fornitori - Generico;
CERALDI GROUP S.R.L.;08/10/2025;08/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;256,5;EUR;INC.POS CARTE CREDIT - NUMIA-INTER DEL 07/10/25 PDV 3757283/00011 CERALDI CAFFE NA;Ricavi - Incasso tramite POS-Carte di credito;
CERALDI GROUP S.R.L.;08/10/2025;08/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;5;EUR;INCAS. TRAMITE P.O.S - NUMIA-PGBNT DEL 07/10/25 PDV 3757283/00011 CERALDI CAFFE NA;Ricavi - Incasso tramite POS;
CERALDI GROUP S.R.L.;09/10/2025;09/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;432;EUR;INC.POS CARTE CREDIT - NUMIA-INTER DEL 08/10/25 PDV 3757283/00011 CERALDI CAFFE NA;Ricavi - Incasso tramite POS-Carte di credito;
CERALDI GROUP S.R.L.;09/10/2025;09/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;1176,5;EUR;INC.POS CARTE CREDIT - NUMIA-INTER DEL 08/10/25 PDV 3757283/00012 CERALDI CAFFE' NA;Ricavi - Incasso tramite POS-Carte di credito;
CERALDI GROUP S.R.L.;09/10/2025;09/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;26,5;EUR;INCAS. TRAMITE P.O.S - NUMIA-PGBNT DEL 08/10/25 PDV 3757283/00011 CERALDI CAFFE NA;Ricavi - Incasso tramite POS;
CERALDI GROUP S.R.L.;09/10/2025;09/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;9;EUR;INC.POS CARTE CREDIT - NUMIA-AMEX DEL 08/10/25 PDV 3757283/00012 CERALDI CAFFE' NA;Ricavi - Incasso tramite POS-Carte di credito;
CERALDI GROUP S.R.L.;09/10/2025;09/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;241,5;EUR;INCAS. TRAMITE P.O.S - NUMIA-PGBNT DEL 08/10/25 PDV 3757283/00012 CERALDI CAFFE' NA;Ricavi - Incasso tramite POS;
CERALDI GROUP S.R.L.;09/10/2025;08/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;-6000;EUR;I24 AGENZIA ENTRATE - PAG.TO TELEMATICO - DATA INCASSO 08/10/2025 2025-10-08-22.30.29.629471000555;Tasse - Imposte e contributi;
CERALDI GROUP S.R.L.;09/10/2025;09/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;7;EUR;INC.POS CARTE CREDIT - NUMIA-AMEX DEL 08/10/25 PDV 3757283/00011 CERALDI CAFFE NA;Ricavi - Incasso tramite POS-Carte di credito;
CERALDI GROUP S.R.L.;10/10/2025;10/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;357;EUR;INC.POS CARTE CREDIT - NUMIA-INTER DEL 09/10/25 PDV 3757283/00011 CERALDI CAFFE NA;Ricavi - Incasso tramite POS-Carte di credito;
CERALDI GROUP S.R.L.;10/10/2025;10/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;120,3;EUR;INCAS. TRAMITE P.O.S - NUMIA-PGBNT DEL 09/10/25 PDV 3757283/00012 CERALDI CAFFE' NA;Ricavi - Incasso tramite POS;
CERALDI GROUP S.R.L.;10/10/2025;10/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;10;EUR;INCAS. TRAMITE P.O.S - NUMIA-PGBNT DEL 09/10/25 PDV 3757283/00011 CERALDI CAFFE NA;Ricavi - Incasso tramite POS;
CERALDI GROUP S.R.L.;10/10/2025;10/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;1352,8;EUR;INC.POS CARTE CREDIT - NUMIA-INTER DEL 09/10/25 PDV 3757283/00012 CERALDI CAFFE' NA;Ricavi - Incasso tramite POS-Carte di credito;
CERALDI GROUP S.R.L.;10/10/2025;10/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;8,1;EUR;INC.POS CARTE CREDIT - NUMIA-AMEX DEL 09/10/25 PDV 3757283/00012 CERALDI CAFFE' NA;Ricavi - Incasso tramite POS-Carte di credito;
CERALDI GROUP S.R.L.;13/10/2025;13/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;30;EUR;INCAS. TRAMITE P.O.S - NUMIA-PGBNT DEL 11/10/25 PDV 3757283/00011 CERALDI CAFFE NA;Ricavi - Incasso tramite POS;
CERALDI GROUP S.R.L.;13/10/2025;13/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;213,7;EUR;INCAS. TRAMITE P.O.S - NUMIA-PGBNT DEL 10/10/25 PDV 3757283/00012 CERALDI CAFFE' NA;Ricavi - Incasso tramite POS;
CERALDI GROUP S.R.L.;13/10/2025;13/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;229,2;EUR;INCAS. TRAMITE P.O.S - NUMIA-PGBNT DEL 12/10/25 PDV 3757283/00012 CERALDI CAFFE' NA;Ricavi - Incasso tramite POS;
CERALDI GROUP S.R.L.;13/10/2025;13/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;370,5;EUR;INC.POS CARTE CREDIT - NUMIA-INTER DEL 10/10/25 PDV 3757283/00011 CERALDI CAFFE NA;Ricavi - Incasso tramite POS-Carte di credito;
CERALDI GROUP S.R.L.;13/10/2025;13/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;1306,05;EUR;INC.POS CARTE CREDIT - NUMIA-INTER DEL 12/10/25 PDV 3757283/00012 CERALDI CAFFE' NA;Ricavi - Incasso tramite POS-Carte di credito;
CERALDI GROUP S.R.L.;13/10/2025;13/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;142,5;EUR;INC.POS CARTE CREDIT - NUMIA-INTER DEL 12/10/25 PDV 3757283/00011 CERALDI CAFFE NA;Ricavi - Incasso tramite POS-Carte di credito;
CERALDI GROUP S.R.L.;13/10/2025;13/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;57,4;EUR;INC.POS CARTE CREDIT - NUMIA-AMEX DEL 10/10/25 PDV 3757283/00012 CERALDI CAFFE' NA;Ricavi - Incasso tramite POS-Carte di credito;
CERALDI GROUP S.R.L.;13/10/2025;13/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;1935,5;EUR;INC.POS CARTE CREDIT - NUMIA-INTER DEL 11/10/25 PDV 3757283/00012 CERALDI CAFFE' NA;Ricavi - Incasso tramite POS-Carte di credito;
CERALDI GROUP S.R.L.;13/10/2025;13/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;1336,2;EUR;INC.POS CARTE CREDIT - NUMIA-INTER DEL 10/10/25 PDV 3757283/00012 CERALDI CAFFE' NA;Ricavi - Incasso tramite POS-Carte di credito;
CERALDI GROUP S.R.L.;13/10/2025;13/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;491,9;EUR;INC.POS CARTE CREDIT - NUMIA-INTER DEL 11/10/25 PDV 3757283/00011 CERALDI CAFFE NA;Ricavi - Incasso tramite POS-Carte di credito;
CERALDI GROUP S.R.L.;13/10/2025;13/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;-1272,66;EUR;PAG. UTENZE VARIE - BOLL.CBILL AGENZIA DELLE ENTRATE - R CBILL 180071115560088852;Tasse - Imposte e contributi;
CERALDI GROUP S.R.L.;13/10/2025;13/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;47,5;EUR;INCAS. TRAMITE P.O.S - NUMIA-PGBNT DEL 12/10/25 PDV 3757283/00011 CERALDI CAFFE NA;Ricavi - Incasso tramite POS;
CERALDI GROUP S.R.L.;13/10/2025;10/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;-654,87;EUR;PRELIEVO ASSEGNO - DM 03069 CRA: 01783513792911 NUM: 0208770363;Fornitori - Generico;
CERALDI GROUP S.R.L.;13/10/2025;13/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;379,2;EUR;INCAS. TRAMITE P.O.S - NUMIA-PGBNT DEL 11/10/25 PDV 3757283/00012 CERALDI CAFFE' NA;Ricavi - Incasso tramite POS;
CERALDI GROUP S.R.L.;13/10/2025;13/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;-2,85;EUR;COMMISSIONI - BOLL.CBILL AGENZIA DELLE ENTRATE - R CBILL 180071115560088852;Operazioni Finanziarie - Commissioni;
CERALDI GROUP S.R.L.;13/10/2025;13/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;17;EUR;INC.POS CARTE CREDIT - NUMIA-AMEX DEL 12/10/25 PDV 3757283/00011 CERALDI CAFFE NA;Ricavi - Incasso tramite POS-Carte di credito;
CERALDI GROUP S.R.L.;13/10/2025;13/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;12;EUR;INC.POS CARTE CREDIT - NUMIA-AMEX DEL 11/10/25 PDV 3757283/00012 CERALDI CAFFE' NA;Ricavi - Incasso tramite POS-Carte di credito;
CERALDI GROUP S.R.L.;14/10/2025;14/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;-1,1;EUR;COMM.SU BONIFICI - NS RIF. MB0B55924859 SPESE E COMM.;Operazioni Finanziarie - Commissioni;
CERALDI GROUP S.R.L.;14/10/2025;14/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;1346,4;EUR;INC.POS CARTE CREDIT - NUMIA-INTER DEL 13/10/25 PDV 3757283/00012 CERALDI CAFFE' NA;Ricavi - Incasso tramite POS-Carte di credito;
CERALDI GROUP S.R.L.;14/10/2025;14/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;409;EUR;INC.POS CARTE CREDIT - NUMIA-INTER DEL 13/10/25 PDV 3757283/00011 CERALDI CAFFE NA;Ricavi - Incasso tramite POS-Carte di credito;
CERALDI GROUP S.R.L.;14/10/2025;14/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;18;EUR;INC.POS CARTE CREDIT - NUMIA-AMEX DEL 13/10/25 PDV 3757283/00011 CERALDI CAFFE NA;Ricavi - Incasso tramite POS-Carte di credito;
CERALDI GROUP S.R.L.;14/10/2025;14/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;211,5;EUR;INCAS. TRAMITE P.O.S - NUMIA-PGBNT DEL 13/10/25 PDV 3757283/00012 CERALDI CAFFE' NA;Ricavi - Incasso tramite POS;
CERALDI GROUP S.R.L.;14/10/2025;14/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;8,6;EUR;INC.POS CARTE CREDIT - NUMIA-AMEX DEL 13/10/25 PDV 3757283/00012 CERALDI CAFFE' NA;Ricavi - Incasso tramite POS-Carte di credito;
CERALDI GROUP S.R.L.;14/10/2025;14/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;-4070,99;EUR;VOSTRA DISPOSIZIONE - VS.DISP. RIF. MB0B55924859/90713819 FAVORE Dolciaria Acquaviva S.p.A. - ADD.TOT - saldo fatture 908720 909403 910292 911200 912026 912194 912875 913716 914071;Fornitori - Materie prime, beni e servizi;
CERALDI GROUP S.R.L.;14/10/2025;14/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;10;EUR;INCAS. TRAMITE P.O.S - NUMIA-PGBNT DEL 13/10/25 PDV 3757283/00011 CERALDI CAFFE NA;Ricavi - Incasso tramite POS;
CERALDI GROUP S.R.L.;15/10/2025;15/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;579,5;EUR;INC.POS CARTE CREDIT - NUMIA-INTER DEL 14/10/25 PDV 3757283/00011 CERALDI CAFFE NA;Ricavi - Incasso tramite POS-Carte di credito;
CERALDI GROUP S.R.L.;15/10/2025;15/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;-1;EUR;COMMISSIONI - Comm.sdd: 73029412064789;Operazioni Finanziarie - Commissioni;
CERALDI GROUP S.R.L.;15/10/2025;15/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;-153,26;EUR;ADDEBITO DIRETTO SDD - SDD B2B : 73029412064789 PERFETTI VAN MELLE S.P.A.;Fornitori - Generico;
CERALDI GROUP S.R.L.;15/10/2025;15/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;123,6;EUR;INCAS. TRAMITE P.O.S - NUMIA-PGBNT DEL 14/10/25 PDV 3757283/00012 CERALDI CAFFE' NA;Ricavi - Incasso tramite POS;
CERALDI GROUP S.R.L.;15/10/2025;15/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;-4231,87;EUR;ADDEBITO NEXI - SDD CORE: 8000640000050340753904 NEXI S.P.A. CORSO SEMPIONE, 55;Altre passività - Addebito carta di credito;
CERALDI GROUP S.R.L.;15/10/2025;15/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;1023,8;EUR;INC.POS CARTE CREDIT - NUMIA-INTER DEL 14/10/25 PDV 3757283/00012 CERALDI CAFFE' NA;Ricavi - Incasso tramite POS-Carte di credito;
CERALDI GROUP S.R.L.;15/10/2025;15/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;40,9;EUR;INCAS. TRAMITE P.O.S - NUMIA-PGBNT DEL 14/10/25 PDV 3757283/00011 CERALDI CAFFE NA;Ricavi - Incasso tramite POS;
CERALDI GROUP S.R.L.;15/10/2025;13/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;-238,25;EUR;PRELIEVO ASSEGNO - DM 02008 CRA: 25287800168901 NUM: 0208770358;Fornitori - Generico;
CERALDI GROUP S.R.L.;16/10/2025;16/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;-1;EUR;COMMISSIONI - Comm.sdd: 49RJ2252ASLM4;Operazioni Finanziarie - Commissioni;
CERALDI GROUP S.R.L.;16/10/2025;16/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;-2092,27;EUR;I24 AGENZIA ENTRATE - PAG.TO TELEMATICO - DATA INCASSO 16/10/2025 2025-10-15-22.30.45.525609029158;Tasse - Imposte e contributi;
CERALDI GROUP S.R.L.;16/10/2025;16/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;-72,5;EUR;ADDEBITO DIRETTO SDD - SDD CORE: 49RJ2252ASLM4 PayPal Europe S.a.r.l. et Cie S.C.A;Servizi - Spese per servizi online;
CERALDI GROUP S.R.L.;16/10/2025;16/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;190;EUR;INCAS. TRAMITE P.O.S - NUMIA-PGBNT DEL 15/10/25 PDV 3757283/00012 CERALDI CAFFE' NA;Ricavi - Incasso tramite POS;
CERALDI GROUP S.R.L.;16/10/2025;16/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;8,5;EUR;INC.POS CARTE CREDIT - NUMIA-AMEX DEL 15/10/25 PDV 3757283/00012 CERALDI CAFFE' NA;Ricavi - Incasso tramite POS-Carte di credito;
CERALDI GROUP S.R.L.;16/10/2025;16/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;1654;EUR;INC.POS CARTE CREDIT - NUMIA-INTER DEL 15/10/25 PDV 3757283/00012 CERALDI CAFFE' NA;Ricavi - Incasso tramite POS-Carte di credito;
CERALDI GROUP S.R.L.;16/10/2025;13/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;-1107,43;EUR;PRELIEVO ASSEGNO - DM 06230 CRA: 52881824959600 NUM: 0208770364;Fornitori - Generico;
CERALDI GROUP S.R.L.;16/10/2025;16/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;411,5;EUR;INC.POS CARTE CREDIT - NUMIA-INTER DEL 15/10/25 PDV 3757283/00011 CERALDI CAFFE NA;Ricavi - Incasso tramite POS-Carte di credito;
CERALDI GROUP S.R.L.;17/10/2025;17/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;129,2;EUR;INCAS. TRAMITE P.O.S - NUMIA-PGBNT DEL 16/10/25 PDV 3757283/00012 CERALDI CAFFE' NA;Ricavi - Incasso tramite POS;
CERALDI GROUP S.R.L.;17/10/2025;17/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;27,2;EUR;INC.POS CARTE CREDIT - NUMIA-AMEX DEL 16/10/25 PDV 3757283/00012 CERALDI CAFFE' NA;Ricavi - Incasso tramite POS-Carte di credito;
CERALDI GROUP S.R.L.;17/10/2025;16/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;-5664,9;EUR;I24 AGENZIA ENTRATE - PAG.TO TELEMATICO - DATA INCASSO 16/10/2025 2025-10-16-22.31.48.836664007692;Tasse - Imposte e contributi;
CERALDI GROUP S.R.L.;17/10/2025;17/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;1671;EUR;INC.POS CARTE CREDIT - NUMIA-INTER DEL 16/10/25 PDV 3757283/00012 CERALDI CAFFE' NA;Ricavi - Incasso tramite POS-Carte di credito;
CERALDI GROUP S.R.L.;17/10/2025;17/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;5900;EUR;VERS. CONTANTI - VVVVV;Ricavi - Deposito contanti;
CERALDI GROUP S.R.L.;17/10/2025;17/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;-811,61;EUR;VOSTRA DISPOSIZIONE - VS.DISP. RIF. MBVT30368860/00414259 FAVORE SUDMETRO SOC. CONS. A R.L. NOTPROVIDE - Spese e competenze prof giudizio primo grado sentenza n 8657/21 del 21/10/21;Servizi - Spese per professionisti;
CERALDI GROUP S.R.L.;17/10/2025;17/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;-781,6;EUR;PAG. UTENZE VARIE - BOLL.CBILL AGENZIA DELLE ENTRATE - R CBILL 180071112083066417;Tasse - Imposte e contributi;
CERALDI GROUP S.R.L.;17/10/2025;17/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;-1,2;EUR;SPESE - RILASCIO CARNET ASSEGNI;Operazioni Finanziarie - Commissioni;
CERALDI GROUP S.R.L.;17/10/2025;17/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;-1,1;EUR;COMM.SU BONIFICI - RIF.MBVT30368860 COMM.BON. TELEMATICO SCT/IST;Operazioni Finanziarie - Commissioni;
CERALDI GROUP S.R.L.;17/10/2025;17/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;-1,2;EUR;SPESE - RILASCIO CARNET ASSEGNI;Operazioni Finanziarie - Commissioni;
CERALDI GROUP S.R.L.;17/10/2025;17/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;-2,85;EUR;COMMISSIONI - BOLL.CBILL AGENZIA DELLE ENTRATE - R CBILL 180071112083066417;Operazioni Finanziarie - Commissioni;
CERALDI GROUP S.R.L.;17/10/2025;17/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;-1053,8;EUR;VOSTRA DISPOSIZIONE - VS.DISP. RIF. MB0B57690165/90407526 FAVORE GENERALI ITALIA S.P.A. - ADD.TOT - Spese e competenze prof giudizio primo grado sentenza n 8657-21 del 21-10-2021;Servizi - Spese per professionisti;
CERALDI GROUP S.R.L.;17/10/2025;17/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;-1,1;EUR;COMM.SU BONIFICI - RIF.MBVT30392945 COMM.BON. TELEMATICO SCT/IST;Operazioni Finanziarie - Commissioni;
CERALDI GROUP S.R.L.;17/10/2025;17/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;-1,1;EUR;COMM.SU BONIFICI - NS RIF. MB0B57690165 SPESE E COMM.;Operazioni Finanziarie - Commissioni;
CERALDI GROUP S.R.L.;17/10/2025;17/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;374,5;EUR;INC.POS CARTE CREDIT - NUMIA-INTER DEL 16/10/25 PDV 3757283/00011 CERALDI CAFFE NA;Ricavi - Incasso tramite POS-Carte di credito;
CERALDI GROUP S.R.L.;17/10/2025;17/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;-664,45;EUR;VOSTRA DISPOSIZIONE - VS.DISP. RIF. MBVT30392945/00445090 FAVORE mm S.P.A. NOTPROVIDE - Spese e competenze prof giudizio primo grado sentenza n 8657/21 del 21/10/21;Servizi - Spese per professionisti;
CERALDI GROUP S.R.L.;20/10/2025;20/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;-4602,66;EUR;RIMBORSO FINANZ. - MUTUO N.1788 5217466 RATA 17/10/2025;Altre passività - Mutui;
CERALDI GROUP S.R.L.;20/10/2025;20/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;375;EUR;INC.POS CARTE CREDIT - NUMIA-INTER DEL 18/10/25 PDV 3757283/00011 CERALDI CAFFE NA;Ricavi - Incasso tramite POS-Carte di credito;
CERALDI GROUP S.R.L.;20/10/2025;20/10/2025;05034 - BANCO BPM S.P.A.;5462 - 03406 - 178800005462;22;EUR;INCAS. TRAMITE P.O.S - NUMIA-PGBNT DEL 19/10/25 PDV 3757283/00011 CERALDI CAFFE NA;Ricavi - Incasso tramite POS;
